15;6.0
14;6.0
11;6.0
11;6.0
15;6.0
15;6.0
15;6.0
15;6.0
15;6.0
94;84.61702127659575
26;6.0
4;6.0
26;6.0
4;6.0
24;6.0
4;6.0
26;6.0
4;6.0
26;6.0
4;6.0
24;6.0
4;6.0
26;6.0
4;6.0
26;6.0
4;6.0
24;6.0
4;6.0
413;137.30266343825667
86;125.16279069767442
39;126.82051282051282
15;6.0
14;6.0
15;6.0
17;5.294117647058823
15;6.0
15;6.0
15;6.0
14;6.0
16;5.25
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
2;0.0
